,SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1701,TECHM,Tech Mahindra Limited,EQ,28-AUG-2006,5,1,INE669C01036,5,EQ,1060.0,1060.0,1020.25,1022.75,1024.5,1065.1,5184673,5348373334.85,15-DEC-2022,182989,INE669C01036
1702,TECHNOE,Techno Electric & Engineering Company Limited,EQ,04-DEC-2018,2,1,INE285K01026,2,EQ,322.8,324.7,320.0,321.45,320.65,320.5,80628,25988154.85,15-DEC-2022,3193,INE285K01026
1703,TEGA,Tega Industries Limited,EQ,13-DEC-2021,10,1,INE011K01018,10,EQ,600.0,615.45,600.0,602.7,600.0,606.45,48874,29699035.4,15-DEC-2022,3503,INE011K01018
1704,TEJASNET,Tejas Networks Limited,EQ,27-JUN-2017,10,1,INE010J01012,10,EQ,630.0,636.5,620.0,623.05,622.0,628.15,253744,159740296.4,15-DEC-2022,8005,INE010J01012
1705,TEMBO,Tembo Global Industries Limited,EQ,23-APR-2021,10,1,INE869Y01010,10,EQ,123.7,123.7,107.5,110.65,110.0,119.4,348541,40059523.75,15-DEC-2022,2219,INE869Y01010
1706,TERASOFT,Tera Software Limited,EQ,29-DEC-2016,10,1,INE482B01010,10,EQ,45.35,45.35,44.7,44.8,44.85,45.25,14666,659051.4,15-DEC-2022,195,INE482B01010
1707,TEXINFRA,Texmaco Infrastructure & Holdings Limited,EQ,09-SEP-2004,1,1,INE435C01024,1,EQ,62.4,62.65,61.45,62.1,62.45,62.0,82974,5134353.6,15-DEC-2022,615,INE435C01024
1708,TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10-MAR-2010,10,1,INE141K01013,10,EQ,59.6,60.55,59.25,59.7,59.65,60.05,49749,2973040.0,15-DEC-2022,963,INE141K01013
1709,TEXRAIL,Texmaco Rail & Engineering Limited,EQ,03-MAR-2011,1,1,INE621L01012,1,EQ,57.15,57.6,55.6,56.15,56.2,57.6,2344725,131818748.55,15-DEC-2022,11773,INE621L01012
1710,TFCILTD,Tourism Finance Corporation of India Limited,EQ,26-JUL-2000,10,1,INE305A01015,10,EQ,84.05,85.1,83.2,83.6,83.4,84.45,762202,63957198.9,15-DEC-2022,4579,INE305A01015
1711,TFL,Transwarranty Finance Limited,EQ,26-FEB-2007,10,1,INE804H01012,10,EQ,10.9,11.15,10.65,10.9,11.0,10.95,7994,87114.9,15-DEC-2022,88,INE804H01012
1712,TGBHOTELS,TGB Banquets And Hotels Limited,EQ,17-MAY-2007,10,1,INE797H01018,10,EQ,13.4,13.45,12.95,13.45,13.45,12.85,85872,1147178.8,15-DEC-2022,161,INE797H01018
1713,THANGAMAYL,Thangamayil Jewellery Limited,EQ,19-FEB-2010,10,1,INE085J01014,10,EQ,1002.6,1011.95,997.15,1001.45,998.0,1007.8,4725,4737033.85,15-DEC-2022,670,INE085J01014
1714,THEINVEST,The Investment Trust Of India Limited,EQ,02-AUG-2017,10,1,INE924D01017,10,EQ,92.15,92.15,90.3,91.35,91.6,92.1,7210,658810.0,15-DEC-2022,151,INE924D01017
1715,THEMISMED,Themis Medicare Limited,EQ,02-APR-2007,10,1,INE083B01016,10,EQ,1260.0,1279.45,1227.05,1242.0,1240.0,1248.8,24556,30628873.55,15-DEC-2022,3031,INE083B01016
1716,THERMAX,Thermax Limited,EQ,30-AUG-1995,2,1,INE152A01029,2,EQ,2060.0,2087.9,2007.0,2017.4,2024.7,2034.35,49614,101666397.95,15-DEC-2022,7992,INE152A01029
1717,THOMASCOOK,Thomas Cook  (India)  Limited,EQ,07-JUN-2000,1,1,INE332A01027,1,EQ,78.6,81.4,78.5,80.05,80.05,78.6,659889,52843179.05,15-DEC-2022,5740,INE332A01027
1718,THOMASCOTT,Thomas Scott (India) Limited,BE,30-JAN-2012,10,1,INE480M01011,10,BE,40.9,41.3,40.9,41.3,41.3,39.35,4864,199837.4,15-DEC-2022,20,INE480M01011
1719,THYROCARE,Thyrocare Technologies Limited,EQ,09-MAY-2016,10,1,INE594H01019,10,EQ,617.5,618.5,611.0,612.0,612.1,615.35,40550,24919031.3,15-DEC-2022,2281,INE594H01019
1720,TI,Tilaknagar Industries Limited,EQ,16-JUL-2010,10,1,INE133E01013,10,EQ,103.45,104.2,100.25,101.05,101.6,102.3,125788,12833512.3,15-DEC-2022,1466,INE133E01013
1721,TIDEWATER,Tide Water Oil Company (India) Limited,EQ,16-JAN-2007,2,1,INE484C01030,2,EQ,1074.0,1115.0,1057.3,1064.6,1065.0,1070.4,99108,108379806.65,15-DEC-2022,10587,INE484C01030
1722,TIIL,Technocraft Industries (India) Limited,EQ,12-FEB-2007,10,1,INE545H01011,10,EQ,931.4,932.95,902.0,908.4,907.9,929.65,5948,5464324.4,15-DEC-2022,592,INE545H01011
1723,TIINDIA,Tube Investments of India Limited,EQ,02-NOV-2017,1,1,INE974X01010,1,EQ,2970.0,2972.8,2805.55,2831.7,2820.0,2979.45,174515,503731187.6,15-DEC-2022,23414,INE974X01010
1724,TIJARIA,Tijaria Polypipes Limited,BE,14-OCT-2011,10,1,INE440L01017,10,BE,6.95,7.25,6.75,7.2,7.2,6.95,53125,374025.7,15-DEC-2022,116,INE440L01017
1725,TIL,TIL Limited,BZ,27-SEP-1995,10,1,INE806C01018,10,BZ,192.8,192.8,176.2,180.1,181.5,184.05,12245,2214753.35,15-DEC-2022,171,INE806C01018
1726,TIMESGTY,Times Guaranty Limited,EQ,11-JUN-2002,10,1,INE289C01025,10,EQ,60.0,60.0,57.05,57.7,58.0,58.7,7591,441850.95,15-DEC-2022,167,INE289C01025
1727,TIMETECHNO,Time Technoplast Limited,EQ,13-JUN-2007,1,1,INE508G01029,1,EQ,91.55,92.6,91.25,91.55,91.7,91.7,584446,53679187.95,15-DEC-2022,4078,INE508G01029
1728,TIMKEN,Timken India Limited,EQ,06-FEB-2007,10,1,INE325A01013,10,EQ,3425.05,3448.9,3386.0,3398.55,3395.0,3439.35,29304,99898982.45,15-DEC-2022,5154,INE325A01013
1729,TINPLATE,The Tinplate Company of India Limited,EQ,27-JAN-2006,10,1,INE422C01014,10,EQ,332.6,334.1,324.9,326.35,326.0,332.8,265204,87589011.0,15-DEC-2022,4639,INE422C01014
1730,TIPSFILMS,Tips Films Limited,EQ,06-OCT-2022,10,1,INE0LQS01015,10,EQ,481.0,491.0,476.7,479.6,476.7,487.4,4626,2235233.6,15-DEC-2022,701,INE0LQS01015
1731,TIPSINDLTD,TIPS Industries Limited,EQ,10-NOV-2000,10,1,INE716B01011,10,EQ,1843.9,1843.9,1812.8,1822.2,1830.0,1820.9,2936,5369016.95,15-DEC-2022,770,INE716B01011
1732,TIRUMALCHM,Thirumalai Chemicals Limited,EQ,14-MAY-2003,1,1,INE338A01024,1,EQ,208.0,210.4,205.8,206.15,206.0,206.05,203412,42384001.5,15-DEC-2022,3216,INE338A01024
1733,TIRUPATIFL,Tirupati Forge Limited,EQ,04-AUG-2020,2,1,INE319Y01024,2,EQ,23.75,24.5,22.5,22.75,23.0,23.25,1375195,32112121.9,15-DEC-2022,3492,INE319Y01024
1734,TITAN,Titan Company Limited,EQ,24-SEP-2004,1,1,INE280A01028,1,EQ,2585.0,2588.65,2514.55,2522.7,2520.5,2591.1,1225728,3118197321.65,15-DEC-2022,90387,INE280A01028
1735,TMB,Tamilnad Mercantile Bank Limited,EQ,15-SEP-2022,10,1,INE668A01016,10,EQ,525.0,526.7,512.7,513.5,514.1,520.55,130363,67629941.15,15-DEC-2022,5392,INE668A01016
1736,TNPETRO,Tamilnadu PetroProducts Limited,EQ,27-OCT-1999,10,1,INE148A01019,10,EQ,94.0,94.85,92.85,93.2,93.25,93.95,155614,14555075.0,15-DEC-2022,3064,INE148A01019
1737,TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,14-FEB-1996,10,1,INE107A01015,10,EQ,255.2,259.3,253.3,254.9,254.0,254.75,163754,41993223.45,15-DEC-2022,4030,INE107A01015
1738,TNTELE,Tamilnadu Telecommunication Limited,BE,04-FEB-2003,10,1,INE141D01018,10,BE,7.65,7.8,7.5,7.8,7.8,7.65,11140,85130.2,15-DEC-2022,65,INE141D01018
1739,TOKYOPLAST,Tokyo Plast International Limited,EQ,11-OCT-1995,10,1,INE932C01012,10,EQ,100.9,101.85,100.5,100.75,100.6,100.8,3371,340062.65,15-DEC-2022,132,INE932C01012
1740,TORNTPHARM,Torrent Pharmaceuticals Limited,EQ,25-NOV-2002,5,1,INE685A01028,5,EQ,1628.95,1638.4,1602.75,1609.0,1604.05,1622.1,138114,223292932.9,15-DEC-2022,10605,INE685A01028
1741,TORNTPOWER,Torrent Power Limited,EQ,28-NOV-2006,10,1,INE813H01021,10,EQ,522.0,530.0,521.65,523.85,522.25,522.35,223770,117704822.9,15-DEC-2022,4761,INE813H01021
1742,TOTAL,Total Transport Systems Limited,EQ,28-AUG-2020,10,1,INE336X01012,10,EQ,165.5,169.45,165.5,167.85,168.85,169.7,15174,2540139.0,15-DEC-2022,286,INE336X01012
1743,TOUCHWOOD,Touchwood Entertainment Limited,EQ,21-JAN-2020,10,1,INE486Y01013,10,EQ,109.9,109.9,104.2,106.05,104.3,108.2,2220,236875.75,15-DEC-2022,187,INE486Y01013
1744,TPLPLASTEH,TPL Plastech Limited,EQ,20-MAY-2015,2,1,INE413G01022,2,EQ,31.4,31.95,31.4,31.7,31.75,31.65,106127,3365489.75,15-DEC-2022,382,INE413G01022
1745,TRACXN,Tracxn Technologies Limited,EQ,20-OCT-2022,1,1,INE0HMF01019,1,EQ,93.15,96.5,90.25,90.9,90.8,92.9,1672172,156789394.9,15-DEC-2022,13788,INE0HMF01019
1746,TREEHOUSE,Tree House Education & Accessories Limited,EQ,26-AUG-2011,10,1,INE040M01013,10,EQ,20.15,20.8,19.3,20.0,19.95,19.85,43184,858894.75,15-DEC-2022,250,INE040M01013
1747,TREJHARA,TREJHARA SOLUTIONS LIMITED,EQ,28-DEC-2018,10,1,INE00CA01015,10,EQ,73.0,78.8,71.1,75.65,75.05,72.85,204026,15563489.45,15-DEC-2022,2804,INE00CA01015
1748,TRENT,Trent Limited,EQ,07-JUN-2004,1,1,INE849A01020,1,EQ,1449.25,1459.95,1428.1,1436.0,1433.0,1451.35,383487,555397669.3,15-DEC-2022,33669,INE849A01020
1749,TRF,TRF Limited,EQ,26-MAR-2010,10,1,INE391D01019,10,EQ,172.4,172.7,168.0,169.5,168.55,171.2,60946,10392943.45,15-DEC-2022,829,INE391D01019
1750,TRIDENT,Trident Limited,EQ,21-FEB-2001,1,1,INE064C01022,1,EQ,36.35,36.7,36.1,36.3,36.3,36.2,5124882,186163650.95,15-DEC-2022,18705,INE064C01022
1751,TRIGYN,Trigyn Technologies Limited,EQ,09-APR-1998,10,1,INE948A01012,10,EQ,100.0,104.85,100.0,100.95,102.0,101.65,49874,5038022.5,15-DEC-2022,1004,INE948A01012
1752,TRIL,Transformers And Rectifiers (India) Limited,EQ,28-DEC-2007,1,1,INE763I01026,1,EQ,62.0,62.25,59.5,60.0,59.85,61.5,441509,26950133.5,15-DEC-2022,3031,INE763I01026
1753,TRITURBINE,Triveni Turbine Limited,EQ,28-OCT-2011,1,1,INE152M01016,1,EQ,306.8,309.35,296.1,297.8,297.2,304.25,554226,167842970.4,15-DEC-2022,17273,INE152M01016
1754,TRIVENI,Triveni Engineering & Industries Limited,EQ,13-DEC-2005,1,1,INE256C01024,1,EQ,284.9,286.0,280.45,281.55,281.0,284.05,510749,144922232.6,15-DEC-2022,9303,INE256C01024
1755,TRU,TruCap Finance Limited,EQ,10-MAY-2022,2,1,INE615R01029,2,EQ,79.1,79.1,75.55,75.8,75.55,78.25,191569,14775354.55,15-DEC-2022,1443,INE615R01029
1756,TTKHLTCARE,TTK Healthcare Limited,EQ,02-DEC-2015,10,1,INE910C01018,10,EQ,1010.7,1040.6,999.95,1002.1,999.95,1010.2,13840,14042528.8,15-DEC-2022,1284,INE910C01018
1757,TTKPRESTIG,TTK Prestige Limited,EQ,22-DEC-1999,1,1,INE690A01028,1,EQ,855.0,863.4,840.0,845.25,849.0,850.8,28311,24080047.0,15-DEC-2022,4405,INE690A01028
1758,TTL,T T Limited,EQ,22-FEB-2007,10,1,INE592B01016,10,EQ,93.15,93.15,90.0,90.35,90.5,91.35,17369,1581476.95,15-DEC-2022,319,INE592B01016
1759,TTML,Tata Teleservices (Maharashtra) Limited,EQ,20-OCT-2000,10,1,INE517B01013,10,EQ,99.25,101.7,98.35,98.7,98.6,98.75,3325838,331738951.45,15-DEC-2022,20242,INE517B01013
1760,TV18BRDCST,TV18 Broadcast Limited,EQ,08-FEB-2007,2,1,INE886H01027,2,EQ,42.1,42.4,41.05,41.2,41.4,41.9,8758025,364874230.7,15-DEC-2022,14498,INE886H01027
1761,TVSELECT,TVS Electronics Limited,EQ,26-DEC-2003,10,1,INE236G01019,10,EQ,291.95,314.0,291.85,311.35,310.0,293.0,739691,227969369.75,15-DEC-2022,22428,INE236G01019
1762,TVSMOTOR,TVS Motor Company Limited,EQ,02-AUG-2000,1,1,INE494B01023,1,EQ,1028.0,1052.4,1024.9,1039.05,1036.45,1028.75,1711006,1783921156.5,15-DEC-2022,36559,INE494B01023
1763,TVSSRICHAK,TVS Srichakra Limited,EQ,13-FEB-2007,10,1,INE421C01016,10,EQ,3029.0,3088.6,2980.0,3012.15,3015.0,3029.4,8159,24843024.35,15-DEC-2022,1540,INE421C01016
1764,TVTODAY,TV Today Network Limited,EQ,16-JAN-2004,5,1,INE038F01029,5,EQ,246.8,249.0,243.2,244.55,244.3,246.55,56204,13774465.55,15-DEC-2022,1502,INE038F01029
1765,TVVISION,TV Vision Limited,EQ,15-SEP-2016,10,1,INE871L01013,10,EQ,2.75,2.85,2.75,2.85,2.85,2.75,3560,10084.9,15-DEC-2022,18,INE871L01013
1766,TWL,Titagarh Wagons Limited,EQ,21-APR-2008,2,1,INE615H01020,2,EQ,201.0,204.2,196.0,200.7,200.4,201.0,451634,90465459.9,15-DEC-2022,6090,INE615H01020
1767,UBL,United Breweries Limited,EQ,28-JUL-2008,1,1,INE686F01025,1,EQ,1785.0,1795.0,1763.35,1773.3,1768.0,1783.55,169745,302004877.0,15-DEC-2022,10450,INE686F01025
1768,UCALFUEL,Ucal Fuel Systems Limited,EQ,13-SEP-1995,10,1,INE139B01016,10,EQ,133.45,136.6,133.0,133.8,133.55,133.45,16522,2232510.9,15-DEC-2022,547,INE139B01016
1769,UCOBANK,UCO Bank,EQ,09-OCT-2003,10,1,INE691A01018,10,EQ,32.9,36.55,31.7,35.6,35.75,33.25,346176229,12274265754.5,15-DEC-2022,293736,INE691A01018
1770,UDAICEMENT,Udaipur Cement Works Limited,EQ,23-DEC-2021,4,1,INE225C01029,4,EQ,34.4,34.5,33.6,33.75,33.95,34.3,174019,5920993.1,15-DEC-2022,1112,INE225C01029
1771,UFLEX,UFLEX Limited,EQ,23-AUG-1995,10,1,INE516A01017,10,EQ,573.0,577.45,570.0,571.65,570.0,571.3,85554,49040929.9,15-DEC-2022,4488,INE516A01017
1772,UFO,UFO Moviez India Limited,EQ,14-MAY-2015,10,1,INE527H01019,10,EQ,99.7,101.0,97.7,98.65,98.75,98.75,137720,13728804.75,15-DEC-2022,1552,INE527H01019
1773,UGARSUGAR,The Ugar Sugar Works Limited,EQ,23-AUG-2010,1,1,INE071E01023,1,EQ,86.0,89.55,85.9,86.8,87.0,85.7,614538,53979501.9,15-DEC-2022,5319,INE071E01023
1774,UGROCAP,Ugro Capital Limited,EQ,11-AUG-2021,10,1,INE583D01011,10,EQ,165.75,167.5,158.5,159.9,160.0,165.7,202036,32588363.05,15-DEC-2022,1807,INE583D01011
1775,UGROCAP,Ugro Capital Limited,EQ,11-AUG-2021,10,1,INE583D01011,10,N1,695.2,695.95,678.4,679.0,679.0,683.0,538,369944.1,15-DEC-2022,7,INE583D07174
1776,UGROCAP,Ugro Capital Limited,EQ,11-AUG-2021,10,1,INE583D01011,10,N7,1014.0,1014.0,1014.0,1014.0,1014.0,1015.0,206,208884.0,15-DEC-2022,3,INE583D07315
1777,UJAAS,Ujaas Energy Limited,BE,20-OCT-2011,1,1,INE899L01022,1,BE,3.0,3.05,2.95,3.0,3.05,3.0,412412,1240890.55,15-DEC-2022,516,INE899L01022
1778,UJJIVAN,Ujjivan Financial Services Limited,EQ,10-MAY-2016,10,1,INE334L01012,10,EQ,297.7,305.2,295.5,297.85,297.55,297.7,377151,113404019.3,15-DEC-2022,6262,INE334L01012
1779,UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,12-DEC-2019,10,1,INE551W01018,10,EQ,32.2,33.4,32.05,32.2,32.2,32.55,11315268,370209415.95,15-DEC-2022,15350,INE551W01018
1780,ULTRACEMCO,UltraTech Cement Limited,EQ,24-AUG-2004,10,1,INE481G01011,10,EQ,7197.55,7217.55,7088.0,7113.9,7091.0,7197.55,241610,1727200541.95,15-DEC-2022,35581,INE481G01011
1781,UMAEXPORTS,Uma Exports Limited,EQ,07-APR-2022,10,1,INE0GIU01018,10,EQ,51.7,52.0,50.1,50.7,50.7,50.9,99836,5127465.05,15-DEC-2022,1296,INE0GIU01018
1782,UMANGDAIRY,Umang Dairies Limited,EQ,02-DEC-2015,5,1,INE864B01027,5,EQ,67.25,67.25,65.0,65.65,65.8,65.6,9903,650824.5,15-DEC-2022,126,INE864B01027
1783,UMESLTD,Usha Martin Education & Solutions Limited,EQ,12-JUL-2010,1,1,INE240C01028,1,EQ,5.0,5.15,4.95,5.05,5.0,5.05,19345,97770.35,15-DEC-2022,68,INE240C01028
1784,UNICHEMLAB,Unichem Laboratories Limited,EQ,07-FEB-2001,2,1,INE351A01035,2,EQ,339.8,341.0,321.1,325.2,323.7,337.2,85566,28402377.2,15-DEC-2022,3650,INE351A01035
1785,UNIDT,United Drilling Tools Limited,EQ,25-SEP-2020,10,1,INE961D01019,10,EQ,284.65,287.4,281.2,282.95,283.0,281.55,27399,7816783.25,15-DEC-2022,1268,INE961D01019
1786,UNIENTER,Uniphos Enterprises Limited,EQ,23-JAN-2004,2,1,INE037A01022,2,EQ,131.95,148.3,131.95,141.4,142.2,131.95,134962,19152958.8,15-DEC-2022,2669,INE037A01022
1787,UNIINFO,Uniinfo Telecom Services Limited,EQ,12-JAN-2022,10,1,INE481Z01011,10,EQ,23.5,23.8,22.8,23.55,23.55,23.0,10892,256480.6,15-DEC-2022,70,INE481Z01011
1788,UNIONBANK,Union Bank of India,EQ,24-SEP-2002,10,1,INE692A01016,10,EQ,94.5,94.95,89.4,90.05,89.75,94.3,40573474,3746424593.85,15-DEC-2022,105127,INE692A01016
1789,UNIPARTS,Uniparts India Limited,EQ,12-DEC-2022,10,1,INE244O01017,10,EQ,575.05,588.8,565.0,566.85,565.8,576.15,962639,555885533.6,15-DEC-2022,32131,INE244O01017
1790,UNITECH,Unitech Limited,BZ,08-SEP-1999,2,1,INE694A01020,2,BZ,1.9,1.95,1.9,1.95,1.95,1.9,1633150,3179674.4,15-DEC-2022,465,INE694A01020
1791,UNITEDPOLY,United Polyfab Gujarat Limited,BE,31-DEC-2021,10,1,INE368U01011,10,BE,130.0,133.1,120.5,133.1,133.1,126.8,100870,13296239.6,15-DEC-2022,480,INE368U01011
1792,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,28-JAN-2015,10,1,INE458F01011,10,EQ,294.0,294.0,286.25,287.6,287.0,291.15,879,254557.6,15-DEC-2022,74,INE458F01011
1793,UNIVASTU,Univastu India Limited,EQ,22-JUN-2020,10,1,INE562X01013,10,EQ,115.0,117.0,102.0,102.95,103.0,113.25,318337,34332809.65,15-DEC-2022,4007,INE562X01013
1794,UNIVCABLES,Universal Cables Limited,EQ,17-MAY-1995,10,1,INE279A01012,10,EQ,303.8,308.7,289.05,293.0,290.0,303.75,26906,8093690.5,15-DEC-2022,1393,INE279A01012
1795,UNIVPHOTO,Universus Photo Imagings Limited,EQ,14-FEB-2020,10,1,INE03V001013,10,EQ,521.0,524.75,514.7,516.8,520.2,520.65,1042,540201.4,15-DEC-2022,229,INE03V001013
1796,UNOMINDA,UNO Minda Limited,EQ,02-FEB-2007,2,1,INE405E01023,2,EQ,545.0,558.7,544.5,555.35,556.0,545.35,454933,252586610.0,15-DEC-2022,22855,INE405E01023
1797,UPL,UPL Limited,EQ,23-JAN-2004,2,1,INE628A01036,2,EQ,782.0,788.5,765.5,770.75,770.85,780.9,1692394,1311516405.8,15-DEC-2022,45227,INE628A01036
1798,URJA,Urja Global Limited,EQ,28-MAR-2017,1,1,INE550C01020,1,EQ,10.9,11.7,10.85,10.95,10.9,10.9,6979747,78694938.25,15-DEC-2022,10884,INE550C01020
1799,USHAMART,Usha Martin Limited,EQ,11-OCT-2000,1,1,INE228A01035,1,EQ,133.0,135.9,132.5,132.95,133.8,133.15,358025,48010519.95,15-DEC-2022,3808,INE228A01035
1800,UTIAMC,UTI Asset Management Company Limited,EQ,12-OCT-2020,10,1,INE094J01016,10,EQ,776.0,777.35,767.1,771.05,773.0,774.3,32994,25461300.75,15-DEC-2022,2201,INE094J01016
1801,UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10-APR-2006,10,1,INE786F01031,10,EQ,261.45,266.65,261.35,263.65,263.0,260.25,72524,19169780.0,15-DEC-2022,2260,INE786F01031
1802,V2RETAIL,V2 Retail Limited,EQ,04-JUL-2007,10,1,INE945H01013,10,EQ,101.0,101.0,93.45,94.45,95.1,98.75,67689,6484035.3,15-DEC-2022,1316,INE945H01013
1803,VADILALIND,Vadilal Industries Limited,EQ,15-JUN-2011,10,1,INE694D01016,10,EQ,2699.0,2699.0,2655.0,2659.2,2665.0,2674.7,9398,25132985.65,15-DEC-2022,1101,INE694D01016
1804,VAIBHAVGBL,Vaibhav Global Limited,EQ,05-APR-2004,2,1,INE884A01027,2,EQ,343.4,344.75,334.6,336.85,337.95,341.75,83106,28301565.25,15-DEC-2022,6235,INE884A01027
1805,VAISHALI,Vaishali Pharma Limited,EQ,15-JAN-2020,10,1,INE972X01014,10,EQ,147.3,160.5,147.3,152.5,152.9,150.2,1122015,174718479.35,15-DEC-2022,14215,INE972X01014
1806,VAKRANGEE,Vakrangee Limited,EQ,03-APR-2006,1,1,INE051B01021,1,EQ,29.5,29.8,28.7,28.85,28.75,29.55,5143648,150155943.8,15-DEC-2022,9703,INE051B01021
1807,VALIANTORG,Valiant Organics Limited,EQ,23-JUL-2021,10,1,INE565V01010,10,EQ,633.0,644.0,632.8,636.5,644.0,636.2,21481,13684833.05,15-DEC-2022,2377,INE565V01010
1808,VARDHACRLC,Vardhman Acrylics Limited,EQ,30-SEP-2003,10,1,INE116G01013,10,EQ,56.95,59.2,56.8,57.55,57.35,56.55,144834,8396144.6,15-DEC-2022,1476,INE116G01013
1809,VARDMNPOLY,Vardhman Polytex Limited,EQ,12-MAY-2003,10,1,INE835A01011,10,EQ,20.75,20.8,19.6,19.85,20.0,20.45,35633,715811.95,15-DEC-2022,372,INE835A01011
1810,VARROC,Varroc Engineering Limited,EQ,06-JUL-2018,1,1,INE665L01035,1,EQ,284.8,287.0,284.3,285.1,285.4,284.0,144964,41351216.4,15-DEC-2022,5026,INE665L01035
1811,VASCONEQ,Vascon Engineers Limited,EQ,15-FEB-2010,10,1,INE893I01013,10,EQ,38.3,40.75,37.25,38.0,38.1,38.05,3833091,150324872.95,15-DEC-2022,10177,INE893I01013
1812,VASWANI,Vaswani Industries Limited,EQ,20-SEP-2011,10,1,INE590L01019,10,EQ,19.55,19.55,19.0,19.0,19.1,19.25,51870,994660.25,15-DEC-2022,299,INE590L01019
1813,VBL,Varun Beverages Limited,EQ,08-NOV-2016,10,1,INE200M01013,10,EQ,1385.0,1399.4,1365.05,1383.15,1382.5,1388.85,1306904,1798139784.3,15-DEC-2022,47178,INE200M01013
1814,VCL,Vaxtex Cotfab Limited,EQ,19-APR-2022,2,1,INE098201028,2,EQ,7.1,7.4,7.0,7.05,7.1,7.1,934441,6679911.25,15-DEC-2022,1024,INE098201028
1815,VEDL,Vedanta Limited,EQ,13-MAY-1998,1,1,INE205A01025,1,EQ,315.0,317.0,310.3,310.95,311.25,316.05,5846776,1829942208.25,15-DEC-2022,55520,INE205A01025
1816,VENKEYS,Venky's (India) Limited,EQ,28-JUL-2003,10,1,INE398A01010,10,EQ,2043.0,2059.95,1976.05,1982.6,1983.0,2034.25,64645,129690115.4,15-DEC-2022,6632,INE398A01010
1817,VENUSPIPES,Venus Pipes & Tubes Limited,EQ,24-MAY-2022,10,1,INE0JA001018,10,EQ,746.1,747.0,741.0,744.25,747.0,744.35,116032,86242146.85,15-DEC-2022,2122,INE0JA001018
1818,VENUSREM,Venus Remedies Limited,EQ,20-DEC-2006,10,1,INE411B01019,10,EQ,191.7,192.85,187.3,187.85,188.85,191.6,29127,5506960.25,15-DEC-2022,1174,INE411B01019
1819,VERANDA,Veranda Learning Solutions Limited,EQ,11-APR-2022,10,1,INE0IQ001011,10,EQ,297.95,297.95,284.0,285.25,284.0,293.3,47573,13806660.55,15-DEC-2022,1588,INE0IQ001011
1820,VERTOZ,Vertoz Advertising Limited,BE,14-MAY-2020,10,1,INE188Y01015,10,BE,225.0,230.0,217.0,217.6,219.45,226.3,66811,14794909.15,15-DEC-2022,774,INE188Y01015
1821,VESUVIUS,Vesuvius India Limited,EQ,04-OCT-2002,10,1,INE386A01015,10,EQ,1695.3,1698.95,1660.05,1668.55,1661.0,1695.3,3445,5776558.6,15-DEC-2022,770,INE386A01015
1822,VETO,Veto Switchgears And Cables Limited,EQ,29-APR-2015,10,1,INE918N01018,10,EQ,119.8,120.0,116.9,117.1,116.9,118.95,96062,11369818.7,15-DEC-2022,2171,INE918N01018
1823,VGUARD,V-Guard Industries Limited,EQ,13-MAR-2008,1,1,INE951I01027,1,EQ,266.5,273.0,262.35,264.95,264.5,269.8,455882,122908147.55,15-DEC-2022,9361,INE951I01027
1824,VHL,Vardhman Holdings Limited,EQ,30-JUN-2005,10,1,INE701A01023,10,EQ,3028.55,3089.45,3028.55,3044.25,3035.25,3077.9,1076,3298072.95,15-DEC-2022,321,INE701A01023
1825,VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,02-MAR-2016,1,1,INE632C01026,1,EQ,350.6,353.8,345.15,347.65,348.6,350.6,12235,4286106.85,15-DEC-2022,907,INE632C01026
1826,VIJAYA,Vijaya Diagnostic Centre Limited,EQ,14-SEP-2021,1,1,INE043W01024,1,EQ,453.8,455.0,441.0,443.8,445.8,449.65,31414,14079444.0,15-DEC-2022,3131,INE043W01024
1827,VIJIFIN,Viji Finance Limited,EQ,11-JUL-2016,1,1,INE159N01027,1,EQ,2.9,3.15,2.9,3.0,3.05,2.95,143123,438472.9,15-DEC-2022,327,INE159N01027
1828,VIKASECO,Vikas EcoTech Limited,EQ,12-DEC-2011,1,1,INE806A01020,1,EQ,3.6,3.7,3.6,3.6,3.65,3.6,7198305,26221293.75,15-DEC-2022,2106,INE806A01020
1829,VIKASLIFE,Vikas Lifecare Limited,EQ,08-MAY-2019,1,1,INE161L01027,1,EQ,4.8,4.85,4.75,4.8,4.75,4.8,6048847,29042994.85,15-DEC-2022,3959,INE161L01027
1830,VIKASPROP,Vikas Proppant & Granite Limited,BZ,19-AUG-2019,1,1,INE767B01022,1,BZ,0.85,0.85,0.75,0.85,0.85,0.8,545595,437920.55,15-DEC-2022,508,INE767B01022
1831,VIKASWSP,Vikas WSP Limited,BZ,10-MAY-1995,1,1,INE706A01022,1,BZ,1.95,1.95,1.9,1.95,1.95,1.9,164665,317437.55,15-DEC-2022,162,INE706A01022
