,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
687,GMDCLTD,EQ,153.8,158.5,153.25,154.85,154.2,152.45,1523892,238172198.9,14-DEC-2022,11905,INE131A01031,
688,GMMPFAUDLR,EQ,1912.05,1974.85,1912.0,1953.55,1953.4,1908.05,108339,211481646.95,14-DEC-2022,13433,INE541A01023,
689,GMRINFRA,EQ,43.6,44.3,43.1,43.35,43.3,43.4,14894126,647880050.8,14-DEC-2022,15192,INE776C01039,
690,GMRP&UI,EQ,24.4,24.8,24.0,24.45,24.4,23.8,2075794,50543013.15,14-DEC-2022,5354,INE0CU601026,
691,GNA,EQ,654.3,700.0,650.0,673.35,673.25,654.3,207752,141447086.8,14-DEC-2022,9679,INE934S01014,
692,GNFC,EQ,600.0,604.3,597.0,599.25,597.95,597.35,715923,429858701.85,14-DEC-2022,20789,INE113A01013,
693,GOACARBON,EQ,569.0,576.35,560.05,564.5,564.0,564.1,45326,25703464.45,14-DEC-2022,2639,INE426D01013,
694,GOCLCORP,EQ,354.4,359.3,345.0,347.3,345.2,356.65,33629,11823414.5,14-DEC-2022,2496,INE077F01035,
695,GOCOLORS,EQ,1181.0,1235.0,1181.0,1211.95,1210.1,1183.9,46835,56905701.4,14-DEC-2022,6441,INE0BJS01011,
696,GODFRYPHLP,EQ,1978.8,1978.8,1920.0,1925.1,1930.0,1963.75,94747,183671763.8,14-DEC-2022,7364,INE260B01028,
697,GODHA,EQ,3.1,3.15,3.0,3.1,3.05,3.05,486213,1497251.65,14-DEC-2022,875,INE925Y01036,
698,GODREJAGRO,EQ,490.0,493.35,483.0,484.75,484.0,486.15,49448,24023760.45,14-DEC-2022,2182,INE850D01014,
699,GODREJCP,EQ,879.0,889.35,874.1,887.15,887.0,876.8,765882,677477912.1,14-DEC-2022,53556,INE102D01028,
700,GODREJIND,EQ,474.0,476.45,465.0,466.5,465.2,474.1,82047,38623471.7,14-DEC-2022,4516,INE233A01035,
701,GODREJPROP,EQ,1313.0,1337.0,1308.0,1332.25,1332.0,1308.05,473061,627721772.55,14-DEC-2022,18832,INE484J01027,
702,GOENKA,BZ,1.75,1.75,1.65,1.65,1.7,1.7,207610,348949.65,14-DEC-2022,215,INE516K01024,
703,GOKEX,EQ,377.85,382.4,374.05,376.45,376.25,376.3,127757,48165908.7,14-DEC-2022,4805,INE887G01027,
704,GOKUL,EQ,36.2,36.2,34.65,35.2,35.1,35.95,164785,5856137.45,14-DEC-2022,2181,INE020J01029,
705,GOKULAGRO,EQ,127.45,132.0,127.45,130.1,130.0,127.0,238892,31110770.9,14-DEC-2022,6073,INE314T01025,
706,GOLDBEES,EQ,46.58,48.9,46.21,46.54,46.52,46.16,2311017,107757298.89,14-DEC-2022,14441,INF204KB17I5,
707,GOLDENTOBC,BZ,72.0,72.45,70.0,71.25,71.25,71.7,4010,284916.35,14-DEC-2022,101,INE973A01010,
708,GOLDIAM,EQ,136.2,136.7,134.2,135.05,135.25,135.1,105541,14299420.4,14-DEC-2022,1964,INE025B01025,
709,GOLDSHARE,EQ,46.55,46.65,46.3,46.5,46.5,46.1,119918,5581171.2,14-DEC-2022,329,INF789F1AUX7,
710,GOLDSTAR,SM,100.5,100.5,100.5,100.5,100.5,95.75,6000,603000.0,14-DEC-2022,1,INE405Y01013,
711,GOLDTECH,EQ,50.75,51.0,49.95,50.15,50.0,50.15,30053,1516048.7,14-DEC-2022,359,INE805A01014,
712,GOODLUCK,EQ,499.6,504.9,489.55,493.05,493.45,497.15,383999,190735761.0,14-DEC-2022,4329,INE127I01024,
713,GOODYEAR,EQ,1099.95,1167.0,1090.0,1160.55,1164.0,1096.65,113801,131162548.5,14-DEC-2022,9996,INE533A01012,
714,GOYALALUM,EQ,174.7,174.7,167.05,170.35,170.0,170.8,32586,5572184.3,14-DEC-2022,324,INE705X01018,
715,GPIL,EQ,357.5,365.5,351.7,364.05,363.65,355.65,433818,156116248.85,14-DEC-2022,9832,INE177H01021,
